#,Fecha del siniestro,Entidad Federativa,Municipio,Grupo de siniestro,Tipo de siniestro
8698,06-04-2023,Puebla,Puebla ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8699,08-04-2023,Puebla,Tehuacán ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8700,03-04-2023,Oaxaca,San Juan Bautista Tuxtepec ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8701,03-04-2023,Ciudad de México,Gustavo A. Madero,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8702,04-04-2023,Ciudad de México,Gustavo A. Madero,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8703,05-04-2023,México,Nextlalpan,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8704,12-04-2023,Ciudad de México,Azcapotzalco,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8705,12-04-2023,México,Tultittán,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8706,14-04-2023,Ciudad de México,Azcapotzalco,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8707,17-04-2023,México,Tlalnepantla De Baz,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8708,19-04-2023,Hidalgo,Tepeji Del Río De Ocampo,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8709,22-04-2023,México,Tlalnepantla De Baz,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8710,01-04-2023,Chihuahua,Bocoyna ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8711,01-04-2023,Jalisco,Tequila ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8712,02-04-2023,Guanajuato,Silao De La Victoria ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8713,02-04-2023,Sinaloa,El Fuerte ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8714,03-04-2023,Nuevo León,Juárez ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8715,03-04-2023,Jalisco,Amatitán ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8716,03-04-2023,Chihuahua,Urique ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8717,05-04-2023,Aguascalientes,Aguascalientes ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8718,05-04-2023,Coahuila de Zaragoza,Nava ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8719,05-04-2023,Sinaloa,Choix ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8720,07-04-2023,Querétaro,Saldarriaga,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8721,09-04-2023,Zacatecas,Zacatecas ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8722,09-04-2023,Jalisco,Encarnación De Díaz,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8723,10-04-2023,Chihuahua,Juárez ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8724,11-04-2023,Jalisco,San Pedro Tlaquepaque ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8725,11-04-2023,Colima,Manzanillo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8726,11-04-2023,Sonora,Caborca ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8727,11-04-2023,México,Tequixquiac ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8728,12-04-2023,Chihuahua,Juárez ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8729,12-04-2023,Tamaulipas,Altamira ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8730,12-04-2023,Baja California,Mexicali ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8731,13-04-2023,Sinaloa,Mazatlán ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8732,14-04-2023,Jalisco,Lagos De Moreno ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8733,15-04-2023,Jalisco,Tlajomulco De Zúñiga ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8734,15-04-2023,Tamaulipas,Hidalgo ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8735,16-04-2023,Jalisco,San Pedro Tlaquepaque ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8736,17-04-2023,Guanajuato,Celaya ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8737,17-04-2023,Guanajuato,Celaya ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8738,18-04-2023,Jalisco,Guadalajara ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8739,19-04-2023,Guanajuato,Celaya ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8740,20-04-2023,Coahuila de Zaragoza,Francisco I. Madero ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8741,21-04-2023,Chihuahua,Juárez ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8742,21-04-2023,Jalisco,Lagos De Moreno ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8743,21-04-2023,Tamaulipas,Hidalgo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8744,21-04-2023,Sonora,Hermosillo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8745,22-04-2023,Coahuila de Zaragoza,San Pedro ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8746,22-04-2023,Sonora,Hermosillo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8747,22-04-2023,Guanajuato,Celaya ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8748,24-04-2023,Coahuila de Zaragoza,Torreón ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8749,24-04-2023,Sonora,Guaymas ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8750,25-04-2023,Coahuila de Zaragoza,Piedras Negras ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8751,25-04-2023,Sinaloa,San Ignacio ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8752,26-04-2023,Jalisco,San Pedro Tlaquepaque ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8753,27-04-2023,Baja California,Mexicali ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8754,27-04-2023,Sonora,Benjamín Hill ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8755,27-04-2023,Sonora,Opodepe ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8756,28-04-2023,Durango,Gómez Palacio ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8757,28-04-2023,Guanajuato,Abasolo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8758,28-04-2023,Guanajuato,León ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8759,29-04-2023,Jalisco,Tlajomulco De Zúñiga ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8760,30-04-2023,Hidalgo,Atotonilco De Tula ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8761,01-04-2023,Nuevo León,Salinas Victoria,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8762,02-04-2023,Nuevo León,San Nicolás De Los Garza,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8763,02-04-2023,Coahuila de Zaragoza,Saltillo,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8764,03-04-2023,Veracruz de Ignacio de la Llave,Veracruz,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8765,04-04-2023,Querétaro,Querétaro,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8766,05-04-2023,Guanajuato,Salvatierra,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8767,06-04-2023,Nuevo León,San Nicolás De Los Garza,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8768,07-04-2023,Tamaulipas,Río Bravo,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8769,09-04-2023,San Luis Potosí,San Luis Potosí,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8770,10-04-2023,Michoacán de Ocampo,Morelia,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8771,11-04-2023,México,Lerma,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8772,12-04-2023,Coahuila de Zaragoza,Ramos Arizpe,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8773,12-04-2023,Tamaulipas,Río Bravo,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8774,14-04-2023,México,Toluca,"GRUPO II. Equipo ferroviario, infraestructura y operación",Rozamiento
8775,14-04-2023,Querétaro,Querétaro,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8776,15-04-2023,San Luis Potosí,San Luis Potosí,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8777,17-04-2023,Nuevo León,Apodaca,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8778,18-04-2023,Coahuila de Zaragoza,Ramos Arizpe,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8779,18-04-2023,Nuevo León,General Escobedo,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8780,19-04-2023,Nuevo León,Apodaca,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8781,19-04-2023,San Luis Potosí,San Luis Potosí,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8782,22-04-2023,México,Toluca,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8783,23-04-2023,Guanajuato,Celaya,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8784,24-04-2023,Nuevo León,Salinas Victoria,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8785,25-04-2023,Tamaulipas,Matamoros,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8786,26-04-2023,San Luis Potosí,San Luis Potosí,Grupo I. Cruces a Nivel,Impacto a Tren
8787,27-04-2023,Nuevo León,Apodaca,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8788,28-04-2023,San Luis Potosí,San Luis Potosí,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8789,29-04-2023,Guanajuato,Tarimoro,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8790,29-04-2023,San Luis Potosí,Charcas,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8791,30-04-2023,Nuevo León,General Escobedo,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8792,20-05-2023,México,Tultitlan De Mariano Escobedo,"GRUPO II. Equipo ferroviario, infraestructura y operación",Daño a Instalaciones
8793,04-05-2023,Chiapas,Mapastepec,"GRUPO II. Equipo ferroviario, infraestructura y operación",Incendio
8794,13-05-2023,Oaxaca,Matias Romero Avendaño,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8795,15-05-2023,Chiapas,Frontera Hidalgo,"GRUPO II. Equipo ferroviario, infraestructura y operación",Incendio
8796,11-05-2023,Tlaxcala,Huamantla ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8797,12-05-2023,Tlaxcala,Muñoz De Domingo Arenas ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8798,14-05-2023,Veracruz de Ignacio de la Llave,Isla ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8799,21-05-2023,Veracruz de Ignacio de la Llave,Amatlán De Los Reyes ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8800,22-05-2023,Puebla,Puebla ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8801,24-05-2023,Veracruz de Ignacio de la Llave,Oteapan ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8802,12-05-2023,Veracruz de Ignacio de la Llave,Amatlán De Los Reyes ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8803,17-05-2023,Veracruz de Ignacio de la Llave,Sayula De Alemán ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8804,01-05-2023,Tlaxcala,Apizaco ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8805,01-05-2023,Veracruz de Ignacio de la Llave,Paso Del Macho ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8806,20-05-2023,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8807,02-05-2023,México,Tlalnepantla De Baz,Grupo I. Cruces a Nivel,Impacto a Tren
8808,02-05-2023,México,Cuautitlán,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8809,09-05-2023,México,Ecatepec,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8810,10-05-2023,México,Tlalnepantla De Baz,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8811,14-05-2023,México,Tultepec,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8812,28-05-2023,México,Tlalnepantla De Baz,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8813,30-05-2023,México,Tlalnepantla De Baz,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8814,01-05-2023,Guanajuato,Celaya ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8815,02-05-2023,Jalisco,Lagos De Moreno ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8816,04-05-2023,Querétaro,Colón ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8817,04-05-2023,Nuevo León,Montemorelos ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8818,04-05-2023,Coahuila de Zaragoza,Sabinas ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8819,05-05-2023,Chihuahua,Urique ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8820,05-05-2023,Nayarit,Acaponeta ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8821,05-05-2023,Querétaro,Querétaro,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8822,06-05-2023,Durango,Gómez Palacio ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8823,07-05-2023,Chihuahua,Delicias ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8824,07-05-2023,Chihuahua,Ahumada ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8825,07-05-2023,Sinaloa,El Fuerte ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8826,08-05-2023,Jalisco,Magdalena ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8827,09-05-2023,Colima,Coquimatlán ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8828,10-05-2023,Guanajuato,Salamanca ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8829,11-05-2023,Coahuila de Zaragoza,Parras ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8830,13-05-2023,Guanajuato,Celaya ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8831,13-05-2023,Guanajuato,Salamanca ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8832,14-05-2023,Colima,Manzanillo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8833,16-05-2023,Colima,Manzanillo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8834,17-05-2023,Guanajuato,Abasolo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8835,18-05-2023,Colima,Manzanillo ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8836,20-05-2023,Chihuahua,Chihuahua ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8837,20-05-2023,Durango,Gómez Palacio ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8838,20-05-2023,Jalisco,El Arenal ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8839,21-05-2023,Jalisco,Techaluta De Montenegro ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8840,21-05-2023,Sinaloa,Elota ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8841,22-05-2023,Jalisco,Tlajomulco De Zúñiga ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8842,22-05-2023,Tamaulipas,Victoria ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8843,23-05-2023,Sonora,San Miguel De Horcasitas ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8844,24-05-2023,Jalisco,Zapopan ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8845,25-05-2023,Guanajuato,Salamanca ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8846,26-05-2023,Guanajuato,Salamanca ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8847,26-05-2023,Coahuila de Zaragoza,Nava ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8848,26-05-2023,Jalisco,Zapopan ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8849,28-05-2023,Guanajuato,Villagrán ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8850,28-05-2023,Sinaloa,Guasave ,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8851,06-05-2023,Sonora,Magdalena ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8852,10-05-2023,Jalisco,Amacueca ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8853,11-05-2023,Tamaulipas,Altamira ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8854,12-05-2023,Durango,Gómez Palacio ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8855,14-05-2023,Chihuahua,Delicias ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8856,14-05-2023,Jalisco,Tuxpan ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8857,18-05-2023,Nuevo León,General Escobedo ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8858,20-05-2023,Nuevo León,General Escobedo ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Rozamiento
8859,28-05-2023,Guanajuato,Pénjamo ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8860,28-05-2023,Sonora,Empalme ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8861,30-05-2023,Jalisco,Poncitlán ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8862,30-05-2023,Sonora,Hermosillo ,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8863,07-05-2023,Tamaulipas,Victoria ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8864,08-05-2023,Guanajuato,Irapuato ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8865,12-05-2023,Chihuahua,Chihuahua ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8866,14-05-2023,Jalisco,Zapopan ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8867,15-05-2023,Chihuahua,Juárez ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8868,20-05-2023,Durango,Gómez Palacio ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8869,21-05-2023,Chihuahua,Bocoyna ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8870,21-05-2023,Guanajuato,Corregidora,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8871,22-05-2023,Nuevo León,General Escobedo ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8872,26-05-2023,Coahuila de Zaragoza,Parras ,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8873,27-05-2023,Guanajuato,Villagrán ,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8874,01-05-2023,Tamaulipas,Reynosa,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8875,01-05-2023,Nuevo León,Monterrey,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8876,02-05-2023,México,Toluca,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8877,02-05-2023,México,Cuautitlán,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8878,07-05-2023,Veracruz de Ignacio de la Llave,Emiliano Zapata,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8879,08-05-2023,México,Toluca,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8880,08-05-2023,Nuevo León,General Escobedo,"Grupo III. Muerte, lesión y otros",Persona Arrollada
8881,10-05-2023,México,Ecatepec De Morelos,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8882,11-05-2023,Nuevo León,Apodaca,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8883,12-05-2023,Nuevo León,Monterrey,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8884,13-05-2023,San Luis Potosí,Soledad De Graciano Sánchez,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8885,15-05-2023,Nuevo León,García,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8886,17-05-2023,Coahuila de Zaragoza,Ramos Arizpe,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8887,17-05-2023,Nuevo León,Monterrey,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8888,17-05-2023,Nuevo León,Los Ramones,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8889,18-05-2023,Nuevo León,San Nicolás De Los Garza,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8890,19-05-2023,Michoacán de Ocampo,Morelia,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8891,19-05-2023,Nuevo León,Monterrey,"Grupo III. Muerte, lesión y otros",Cadáver sobre la vía/en Derecho de Vía
8892,20-05-2023,Nuevo León,García,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8893,21-05-2023,Tamaulipas,Río Bravo,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8894,22-05-2023,Michoacán de Ocampo,Gabriel Zamora,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8895,22-05-2023,Nuevo León,García,"GRUPO II. Equipo ferroviario, infraestructura y operación",Descarrilamiento
8896,23-05-2023,Nuevo León,Pesquería,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8897,24-05-2023,México,Tultepec,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8898,25-05-2023,Nuevo León,San Nicolás De Los Garza,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8899,26-05-2023,Coahuila de Zaragoza,Ramos Arizpe,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8900,26-05-2023,Michoacán de Ocampo,Morelia,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
8901,27-05-2023,Nuevo León,General Escobedo,Grupo I. Cruces a Nivel,Arrollamiento de Vehículo
